actor_id,full_name,title,category_id,release_year_x,film_id,description,release_year_y,language_id,original_language_id,rental_duration,rental_rate,length,replacement_cost,rating,special_features,last_update
15,CUBA OLIVIER,KISS GLORY,9,2006,500,A Lacklusture Reflection of a Girl And a Husband who must Find a Robot in The Canadian Rockies,2006,1,,5,4.99,163,11.99,PG-13,"Trailers,Commentaries,Behind the Scenes",15/2/06 05:03
15,CUBA OLIVIER,KNOCK WARLOCK,5,2006,502,A Unbelieveable Story of a Teacher And a Boat who must Confront a Moose in A Baloon,2006,1,,4,2.99,71,21.99,PG-13,Trailers,15/2/06 05:03
15,CUBA OLIVIER,LUKE MUMMY,2,2006,541,A Taut Character Study of a Boy And a Robot who must Redeem a Mad Scientist in Ancient India,2006,1,,5,2.99,74,21.99,NC-17,"Trailers,Behind the Scenes",15/2/06 05:03
15,CUBA OLIVIER,MAKER GABLES,3,2006,553,A Stunning Display of a Moose And a Database Administrator who must Pursue a Composer in A Jet Boat,2006,1,,4,0.99,136,12.99,PG-13,"Deleted Scenes,Behind the Scenes",15/2/06 05:03
15,CUBA OLIVIER,MONTEZUMA COMMAND,1,2006,594,A Thrilling Reflection of a Waitress And a Butler who must Battle a Butler in A Jet Boat,2006,1,,6,0.99,126,22.99,NC-17,Trailers,15/2/06 05:03
15,CUBA OLIVIER,NOON PAPI,3,2006,626,A Unbelieveable Character Study of a Mad Scientist And a Astronaut who must Find a Pioneer in A Manhattan Penthouse,2006,1,,5,2.99,57,12.99,G,Behind the Scenes,15/2/06 05:03
15,CUBA OLIVIER,OKLAHOMA JUMANJI,13,2006,635,A Thoughtful Drama of a Dentist And a Womanizer who must Meet a Husband in The Sahara Desert,2006,1,,7,0.99,58,15.99,PG,Behind the Scenes,15/2/06 05:03
15,CUBA OLIVIER,ROSES TREASURE,15,2006,745,A Astounding Panorama of a Monkey And a Secret Agent who must Defeat a Woman in The First Manned Space Station,2006,1,,5,4.99,162,23.99,PG-13,"Commentaries,Deleted Scenes,Behind the Scenes",15/2/06 05:03
15,CUBA OLIVIER,SHANE DARKNESS,16,2006,783,A Action-Packed Saga of a Moose And a Lumberjack who must Find a Woman in Berlin,2006,1,,5,2.99,93,22.99,PG,"Commentaries,Deleted Scenes",15/2/06 05:03
15,CUBA OLIVIER,SIEGE MADRE,8,2006,795,A Boring Tale of a Frisbee And a Crocodile who must Vanquish a Moose in An Abandoned Mine Shaft,2006,1,,7,0.99,111,23.99,R,"Trailers,Deleted Scenes",15/2/06 05:03
15,CUBA OLIVIER,SOLDIERS EVOLUTION,14,2006,817,A Lacklusture Panorama of a A Shark And a Pioneer who must Confront a Student in The First Manned Space Station,2006,1,,7,4.99,185,27.99,R,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",15/2/06 05:03
15,CUBA OLIVIER,THEORY MERMAID,2,2006,886,A Fateful Yarn of a Composer And a Monkey who must Vanquish a Womanizer in The First Manned Space Station,2006,1,,5,0.99,184,9.99,PG-13,"Deleted Scenes,Behind the Scenes",15/2/06 05:03
15,CUBA OLIVIER,UNFORGIVEN ZOOLANDER,14,2006,924,A Taut Epistle of a Monkey And a Sumo Wrestler who must Vanquish a A Shark in A Baloon Factory,2006,1,,7,0.99,129,15.99,PG,"Trailers,Commentaries,Behind the Scenes",15/2/06 05:03
15,CUBA OLIVIER,VOLCANO TEXAS,10,2006,949,A Awe-Inspiring Yarn of a Hunter And a Feminist who must Challenge a Dentist in The Outback,2006,1,,6,0.99,157,27.99,NC-17,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",15/2/06 05:03
15,CUBA OLIVIER,WEREWOLF LOLA,1,2006,968,A Fanciful Story of a Man And a Sumo Wrestler who must Outrace a Student in A Monastery,2006,1,,6,4.99,79,19.99,G,"Trailers,Behind the Scenes",15/2/06 05:03
15,CUBA OLIVIER,WONDERLAND CHRISTMAS,14,2006,985,A Awe-Inspiring Character Study of a Waitress And a Car who must Pursue a Mad Scientist in The First Manned Space Station,2006,1,,4,4.99,111,19.99,PG,Commentaries,15/2/06 05:03
16,FRED COSTNER,BLANKET BEVERLY,8,2006,80,A Emotional Documentary of a Student And a Girl who must Build a Boat in Nigeria,2006,1,,7,2.99,148,21.99,G,Trailers,15/2/06 05:03
16,FRED COSTNER,BOONDOCK BALLROOM,16,2006,87,A Fateful Panorama of a Crocodile And a Boy who must Defeat a Monkey in The Gulf of Mexico,2006,1,,7,0.99,76,14.99,NC-17,Behind the Scenes,15/2/06 05:03
16,FRED COSTNER,BROTHERHOOD BLANKET,6,2006,101,A Fateful Character Study of a Butler And a Technical Writer who must Sink a Astronaut in Ancient Japan,2006,1,,3,0.99,73,26.99,R,Behind the Scenes,15/2/06 05:03
16,FRED COSTNER,CAROL TEXAS,2,2006,121,A Astounding Character Study of a Composer And a Student who must Overcome a Composer in A Monastery,2006,1,,4,2.99,151,15.99,PG,"Trailers,Behind the Scenes",15/2/06 05:03
16,FRED COSTNER,CLEOPATRA DEVIL,13,2006,155,A Fanciful Documentary of a Crocodile And a Technical Writer who must Fight a A Shark in A Baloon,2006,1,,6,0.99,150,26.99,PG-13,"Trailers,Deleted Scenes,Behind the Scenes",15/2/06 05:03
16,FRED COSTNER,CONNECTICUT TRAMP,14,2006,177,A Unbelieveable Drama of a Crocodile And a Mad Cow who must Reach a Dentist in A Shark Tank,2006,1,,4,4.99,172,20.99,R,"Commentaries,Deleted Scenes",15/2/06 05:03
16,FRED COSTNER,DECEIVER BETRAYED,7,2006,218,A Taut Story of a Moose And a Squirrel who must Build a Husband in Ancient India,2006,1,,7,0.99,122,22.99,NC-17,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",15/2/06 05:03
16,FRED COSTNER,DELIVERANCE MULHOLLAND,6,2006,221,A Astounding Saga of a Monkey And a Moose who must Conquer a Butler in A Shark Tank,2006,1,,4,0.99,100,9.99,R,Deleted Scenes,15/2/06 05:03
16,FRED COSTNER,EAGLES PANKY,13,2006,267,A Thoughtful Story of a Car And a Boy who must Find a A Shark in The Sahara Desert,2006,1,,4,4.99,140,14.99,NC-17,"Trailers,Commentaries,Behind the Scenes",15/2/06 05:03
16,FRED COSTNER,EARRING INSTINCT,8,2006,269,A Stunning Character Study of a Dentist And a Mad Cow who must Find a Teacher in Nigeria,2006,1,,3,0.99,98,22.99,R,Behind the Scenes,15/2/06 05:03
16,FRED COSTNER,EASY GLADIATOR,1,2006,271,A Fateful Story of a Monkey And a Girl who must Overcome a Pastry Chef in Ancient India,2006,1,,5,4.99,148,12.99,G,"Trailers,Commentaries,Behind the Scenes",15/2/06 05:03
16,FRED COSTNER,EMPIRE MALKOVICH,3,2006,280,A Amazing Story of a Feminist And a Cat who must Face a Car in An Abandoned Fun House,2006,1,,7,0.99,177,26.99,G,Deleted Scenes,15/2/06 05:03
16,FRED COSTNER,ENTRAPMENT SATISFACTION,1,2006,287,A Thoughtful Panorama of a Hunter And a Teacher who must Reach a Mad Cow in A U-Boat,2006,1,,5,0.99,176,19.99,R,"Commentaries,Deleted Scenes,Behind the Scenes",15/2/06 05:03
16,FRED COSTNER,GABLES METROPOLIS,8,2006,345,A Fateful Display of a Cat And a Pioneer who must Challenge a Pastry Chef in A Baloon Factory,2006,1,,3,0.99,161,17.99,PG,"Trailers,Commentaries",15/2/06 05:03
16,FRED COSTNER,HUMAN GRAFFITI,10,2006,438,A Beautiful Reflection of a Womanizer And a Sumo Wrestler who must Chase a Database Administrator in The Gulf of Mexico,2006,1,,3,2.99,68,22.99,NC-17,"Trailers,Behind the Scenes",15/2/06 05:03
16,FRED COSTNER,IMAGE PRINCESS,15,2006,453,A Lacklusture Panorama of a Secret Agent And a Crocodile who must Discover a Madman in The Canadian Rockies,2006,1,,3,2.99,178,17.99,PG-13,"Trailers,Commentaries,Deleted Scenes",15/2/06 05:03
16,FRED COSTNER,IMPOSSIBLE PREJUDICE,9,2006,455,A Awe-Inspiring Yarn of a Monkey And a Hunter who must Chase a Teacher in Ancient China,2006,1,,7,4.99,103,11.99,NC-17,Deleted Scenes,15/2/06 05:03
16,FRED COSTNER,INCH JET,2,2006,456,A Fateful Saga of a Womanizer And a Student who must Defeat a Butler in A Monastery,2006,1,,6,4.99,167,18.99,NC-17,Deleted Scenes,15/2/06 05:03
16,FRED COSTNER,KRAMER CHOCOLATE,15,2006,503,A Amazing Yarn of a Robot And a Pastry Chef who must Redeem a Mad Scientist in The Outback,2006,1,,3,2.99,171,24.99,R,Trailers,15/2/06 05:03
16,FRED COSTNER,MAGNIFICENT CHITTY,4,2006,548,A Insightful Story of a Teacher And a Hunter who must Face a Mad Cow in California,2006,1,,3,2.99,53,27.99,R,"Commentaries,Deleted Scenes",15/2/06 05:03
16,FRED COSTNER,MIRACLE VIRTUAL,2,2006,582,A Touching Epistle of a Butler And a Boy who must Find a Mad Scientist in The Sahara Desert,2006,1,,3,2.99,162,19.99,PG-13,"Trailers,Deleted Scenes",15/2/06 05:03
16,FRED COSTNER,MISSION ZOOLANDER,2,2006,583,A Intrepid Story of a Sumo Wrestler And a Teacher who must Meet a A Shark in An Abandoned Fun House,2006,1,,3,4.99,164,26.99,PG-13,Behind the Scenes,15/2/06 05:03
16,FRED COSTNER,REAR TRADING,1,2006,717,A Awe-Inspiring Reflection of a Forensic Psychologist And a Secret Agent who must Succumb a Pastry Chef in Soviet Georgia,2006,1,,6,0.99,97,23.99,NC-17,"Trailers,Commentaries,Deleted Scenes",15/2/06 05:03
16,FRED COSTNER,SAINTS BRIDE,7,2006,758,A Fateful Tale of a Technical Writer And a Composer who must Pursue a Explorer in The Gulf of Mexico,2006,1,,5,2.99,125,11.99,G,Deleted Scenes,15/2/06 05:03
16,FRED COSTNER,SENSE GREEK,15,2006,779,A Taut Saga of a Lumberjack And a Pastry Chef who must Escape a Sumo Wrestler in An Abandoned Fun House,2006,1,,4,4.99,54,23.99,R,"Deleted Scenes,Behind the Scenes",15/2/06 05:03
16,FRED COSTNER,THEORY MERMAID,2,2006,886,A Fateful Yarn of a Composer And a Monkey who must Vanquish a Womanizer in The First Manned Space Station,2006,1,,5,0.99,184,9.99,PG-13,"Deleted Scenes,Behind the Scenes",15/2/06 05:03
16,FRED COSTNER,WEEKEND PERSONAL,14,2006,967,A Fast-Paced Documentary of a Car And a Butler who must Find a Frisbee in A Jet Boat,2006,1,,5,2.99,134,26.99,R,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",15/2/06 05:03
17,HELEN VOIGHT,BREAKING HOME,13,2006,96,A Beautiful Display of a Secret Agent And a Monkey who must Battle a Sumo Wrestler in An Abandoned Mine Shaft,2006,1,,4,2.99,169,21.99,PG-13,"Trailers,Commentaries",15/2/06 05:03
17,HELEN VOIGHT,CAPER MOTIONS,5,2006,119,A Fateful Saga of a Moose And a Car who must Pursue a Woman in A MySQL Convention,2006,1,,6,0.99,176,22.99,G,"Trailers,Commentaries,Deleted Scenes",15/2/06 05:03
17,HELEN VOIGHT,CASPER DRAGONFLY,3,2006,124,A Intrepid Documentary of a Boat And a Crocodile who must Chase a Robot in The Sahara Desert,2006,1,,3,4.99,163,16.99,PG-13,Trailers,15/2/06 05:03
17,HELEN VOIGHT,CAT CONEHEADS,5,2006,127,A Fast-Paced Panorama of a Girl And a A Shark who must Confront a Boy in Ancient India,2006,1,,5,4.99,112,14.99,G,"Commentaries,Deleted Scenes",15/2/06 05:03
17,HELEN VOIGHT,CLASH FREDDY,2,2006,154,A Amazing Yarn of a Composer And a Squirrel who must Escape a Astronaut in Australia,2006,1,,6,2.99,81,12.99,G,"Commentaries,Deleted Scenes",15/2/06 05:03
17,HELEN VOIGHT,CUPBOARD SINNERS,6,2006,199,A Emotional Reflection of a Frisbee And a Boat who must Reach a Pastry Chef in An Abandoned Amusement Park,2006,1,,4,2.99,56,29.99,R,Behind the Scenes,15/2/06 05:03
17,HELEN VOIGHT,CYCLONE FAMILY,9,2006,201,A Lacklusture Drama of a Student And a Monkey who must Sink a Womanizer in A MySQL Convention,2006,1,,7,2.99,176,18.99,PG,"Trailers,Deleted Scenes",15/2/06 05:03
17,HELEN VOIGHT,DIVINE RESURRECTION,10,2006,236,A Boring Character Study of a Man And a Womanizer who must Succumb a Teacher in An Abandoned Amusement Park,2006,1,,4,2.99,100,19.99,R,"Trailers,Commentaries",15/2/06 05:03
17,HELEN VOIGHT,EMPIRE MALKOVICH,3,2006,280,A Amazing Story of a Feminist And a Cat who must Face a Car in An Abandoned Fun House,2006,1,,7,0.99,177,26.99,G,Deleted Scenes,15/2/06 05:03
17,HELEN VOIGHT,FEVER EMPIRE,10,2006,310,A Insightful Panorama of a Cat And a Boat who must Defeat a Boat in The Gulf of Mexico,2006,1,,5,4.99,158,20.99,R,"Commentaries,Deleted Scenes",15/2/06 05:03
17,HELEN VOIGHT,FIDELITY DEVIL,11,2006,313,A Awe-Inspiring Drama of a Technical Writer And a Composer who must Reach a Pastry Chef in A U-Boat,2006,1,,5,4.99,118,11.99,G,"Trailers,Deleted Scenes,Behind the Scenes",15/2/06 05:03
17,HELEN VOIGHT,GREATEST NORTH,12,2006,378,A Astounding Character Study of a Secret Agent And a Robot who must Build a A Shark in Berlin,2006,1,,5,2.99,93,24.99,NC-17,"Trailers,Commentaries,Behind the Scenes",15/2/06 05:03
17,HELEN VOIGHT,INDEPENDENCE HOTEL,6,2006,457,A Thrilling Tale of a Technical Writer And a Boy who must Face a Pioneer in A Monastery,2006,1,,5,0.99,157,21.99,NC-17,"Trailers,Behind the Scenes",15/2/06 05:03
17,HELEN VOIGHT,IRON MOON,4,2006,469,A Fast-Paced Documentary of a Mad Cow And a Boy who must Pursue a Dentist in A Baloon,2006,1,,7,4.99,46,27.99,PG,"Commentaries,Behind the Scenes",15/2/06 05:03
17,HELEN VOIGHT,JAWS HARRY,5,2006,478,A Thrilling Display of a Database Administrator And a Monkey who must Overcome a Dog in An Abandoned Fun House,2006,1,,4,2.99,112,10.99,G,Deleted Scenes,15/2/06 05:03
17,HELEN VOIGHT,KISS GLORY,9,2006,500,A Lacklusture Reflection of a Girl And a Husband who must Find a Robot in The Canadian Rockies,2006,1,,5,4.99,163,11.99,PG-13,"Trailers,Commentaries,Behind the Scenes",15/2/06 05:03
17,HELEN VOIGHT,LEGALLY SECRETARY,3,2006,515,A Astounding Tale of a A Shark And a Moose who must Meet a Womanizer in The Sahara Desert,2006,1,,7,4.99,113,14.99,PG,"Trailers,Commentaries,Behind the Scenes",15/2/06 05:03
17,HELEN VOIGHT,LIES TREATMENT,7,2006,521,A Fast-Paced Character Study of a Dentist And a Moose who must Defeat a Composer in The First Manned Space Station,2006,1,,7,4.99,147,28.99,NC-17,"Commentaries,Deleted Scenes,Behind the Scenes",15/2/06 05:03
17,HELEN VOIGHT,MICROCOSMOS PARADISE,3,2006,573,A Touching Character Study of a Boat And a Student who must Sink a A Shark in Nigeria,2006,1,,6,2.99,105,22.99,PG-13,Commentaries,15/2/06 05:03
17,HELEN VOIGHT,MOVIE SHAKESPEARE,8,2006,603,A Insightful Display of a Database Administrator And a Student who must Build a Hunter in Berlin,2006,1,,6,4.99,53,27.99,PG,"Commentaries,Deleted Scenes,Behind the Scenes",15/2/06 05:03
17,HELEN VOIGHT,MUMMY CREATURES,15,2006,606,A Fateful Character Study of a Crocodile And a Monkey who must Meet a Dentist in Australia,2006,1,,3,0.99,160,15.99,NC-17,"Trailers,Behind the Scenes",15/2/06 05:03
17,HELEN VOIGHT,ROAD ROXANNE,6,2006,734,A Boring Character Study of a Waitress And a Astronaut who must Fight a Crocodile in Ancient Japan,2006,1,,4,4.99,158,12.99,R,Behind the Scenes,15/2/06 05:03
17,HELEN VOIGHT,SCISSORHANDS SLUMS,9,2006,770,A Awe-Inspiring Drama of a Girl And a Technical Writer who must Meet a Feminist in The Canadian Rockies,2006,1,,5,2.99,147,13.99,G,"Commentaries,Deleted Scenes,Behind the Scenes",15/2/06 05:03
17,HELEN VOIGHT,SIDE ARK,1,2006,794,A Stunning Panorama of a Crocodile And a Womanizer who must Meet a Feminist in The Canadian Rockies,2006,1,,5,0.99,52,28.99,G,"Deleted Scenes,Behind the Scenes",15/2/06 05:03
17,HELEN VOIGHT,SINNERS ATLANTIS,11,2006,800,A Epic Display of a Dog And a Boat who must Succumb a Mad Scientist in An Abandoned Mine Shaft,2006,1,,7,2.99,126,19.99,PG-13,"Trailers,Commentaries,Deleted Scenes",15/2/06 05:03
17,HELEN VOIGHT,STRANGER STRANGERS,3,2006,853,A Awe-Inspiring Yarn of a Womanizer And a Explorer who must Fight a Woman in The First Manned Space Station,2006,1,,3,4.99,139,12.99,G,"Commentaries,Deleted Scenes",15/2/06 05:03
17,HELEN VOIGHT,SWEETHEARTS SUSPECTS,3,2006,873,A Brilliant Character Study of a Frisbee And a Sumo Wrestler who must Confront a Woman in The Gulf of Mexico,2006,1,,3,0.99,108,13.99,G,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",15/2/06 05:03
17,HELEN VOIGHT,TADPOLE PARK,4,2006,874,A Beautiful Tale of a Frisbee And a Moose who must Vanquish a Dog in An Abandoned Amusement Park,2006,1,,6,2.99,155,13.99,PG,"Trailers,Commentaries",15/2/06 05:03
17,HELEN VOIGHT,TELEMARK HEARTBREAKERS,2,2006,880,A Action-Packed Panorama of a Technical Writer And a Man who must Build a Forensic Psychologist in A Manhattan Penthouse,2006,1,,6,2.99,152,9.99,PG-13,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",15/2/06 05:03
17,HELEN VOIGHT,VOICE PEACH,13,2006,948,A Amazing Panorama of a Pioneer And a Student who must Overcome a Mad Scientist in A Manhattan Penthouse,2006,1,,6,0.99,139,22.99,PG-13,"Commentaries,Behind the Scenes",15/2/06 05:03
17,HELEN VOIGHT,WAR NOTTING,9,2006,957,A Boring Drama of a Teacher And a Sumo Wrestler who must Challenge a Secret Agent in The Canadian Rockies,2006,1,,7,4.99,80,26.99,G,"Deleted Scenes,Behind the Scenes",15/2/06 05:03
17,HELEN VOIGHT,WARLOCK WEREWOLF,3,2006,959,A Astounding Yarn of a Pioneer And a Crocodile who must Defeat a A Shark in The Outback,2006,1,,6,2.99,83,10.99,G,"Commentaries,Behind the Scenes",15/2/06 05:03
18,DAN TORN,ATTACKS HATE,14,2006,44,A Fast-Paced Panorama of a Technical Writer And a Mad Scientist who must Find a Feminist in An Abandoned Mine Shaft,2006,1,,5,4.99,113,21.99,PG-13,"Trailers,Behind the Scenes",15/2/06 05:03
18,DAN TORN,BOILED DARES,16,2006,84,A Awe-Inspiring Story of a Waitress And a Dog who must Discover a Dentist in Ancient Japan,2006,1,,7,4.99,102,13.99,PG,"Trailers,Commentaries",15/2/06 05:03
18,DAN TORN,CHINATOWN GLADIATOR,13,2006,144,A Brilliant Panorama of a Technical Writer And a Lumberjack who must Escape a Butler in Ancient India,2006,1,,7,4.99,61,24.99,PG,"Trailers,Commentaries,Deleted Scenes",15/2/06 05:03
18,DAN TORN,CONEHEADS SMOOCHY,7,2006,172,A Touching Story of a Womanizer And a Composer who must Pursue a Husband in Nigeria,2006,1,,7,4.99,112,12.99,NC-17,"Deleted Scenes,Behind the Scenes",15/2/06 05:03
18,DAN TORN,EARLY HOME,2,2006,268,A Amazing Panorama of a Mad Scientist And a Husband who must Meet a Woman in The Outback,2006,1,,6,4.99,96,27.99,NC-17,"Trailers,Commentaries,Behind the Scenes",15/2/06 05:03
18,DAN TORN,ELIZABETH SHANE,15,2006,279,A Lacklusture Display of a Womanizer And a Dog who must Face a Sumo Wrestler in Ancient Japan,2006,1,,7,4.99,152,11.99,NC-17,"Trailers,Deleted Scenes,Behind the Scenes",15/2/06 05:03
18,DAN TORN,EMPIRE MALKOVICH,3,2006,280,A Amazing Story of a Feminist And a Cat who must Face a Car in An Abandoned Fun House,2006,1,,7,0.99,177,26.99,G,Deleted Scenes,15/2/06 05:03
18,DAN TORN,FLASH WARS,13,2006,321,A Astounding Saga of a Moose And a Pastry Chef who must Chase a Student in The Gulf of Mexico,2006,1,,3,4.99,123,21.99,NC-17,"Trailers,Commentaries,Behind the Scenes",15/2/06 05:03
18,DAN TORN,GUMP DATE,16,2006,386,A Intrepid Yarn of a Explorer And a Student who must Kill a Husband in An Abandoned Mine Shaft,2006,1,,3,4.99,53,12.99,NC-17,Deleted Scenes,15/2/06 05:03
18,DAN TORN,INNOCENT USUAL,9,2006,460,A Beautiful Drama of a Pioneer And a Crocodile who must Challenge a Student in The Outback,2006,1,,3,4.99,178,26.99,PG-13,"Trailers,Deleted Scenes,Behind the Scenes",15/2/06 05:03
18,DAN TORN,INSIDER ARIZONA,12,2006,462,A Astounding Saga of a Mad Scientist And a Hunter who must Pursue a Robot in A Baloon Factory,2006,1,,5,2.99,78,17.99,NC-17,Commentaries,15/2/06 05:03
18,DAN TORN,JERK PAYCHECK,4,2006,484,A Touching Character Study of a Pastry Chef And a Database Administrator who must Reach a A Shark in Ancient Japan,2006,1,,3,2.99,172,13.99,NC-17,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",15/2/06 05:03
18,DAN TORN,LOVELY JINGLE,4,2006,536,A Fanciful Yarn of a Crocodile And a Forensic Psychologist who must Discover a Crocodile in The Outback,2006,1,,3,2.99,65,18.99,PG,"Trailers,Behind the Scenes",15/2/06 05:03
18,DAN TORN,MASK PEACH,13,2006,561,A Boring Character Study of a Student And a Robot who must Meet a Woman in California,2006,1,,6,2.99,123,26.99,NC-17,"Commentaries,Deleted Scenes",15/2/06 05:03
18,DAN TORN,MUSSOLINI SPOILERS,15,2006,612,A Thrilling Display of a Boat And a Monkey who must Meet a Composer in Ancient China,2006,1,,6,2.99,180,10.99,G,"Deleted Scenes,Behind the Scenes",15/2/06 05:03
18,DAN TORN,REAR TRADING,1,2006,717,A Awe-Inspiring Reflection of a Forensic Psychologist And a Secret Agent who must Succumb a Pastry Chef in Soviet Georgia,2006,1,,6,0.99,97,23.99,NC-17,"Trailers,Commentaries,Deleted Scenes",15/2/06 05:03
18,DAN TORN,SLING LUKE,4,2006,808,A Intrepid Character Study of a Robot And a Monkey who must Reach a Secret Agent in An Abandoned Amusement Park,2006,1,,5,0.99,84,10.99,R,Behind the Scenes,15/2/06 05:03
18,DAN TORN,STATE WASTELAND,10,2006,842,A Beautiful Display of a Cat And a Pastry Chef who must Outrace a Mad Cow in A Jet Boat,2006,1,,4,2.99,113,13.99,NC-17,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",15/2/06 05:03
18,DAN TORN,SUN CONFESSIONS,14,2006,863,A Beautiful Display of a Mad Cow And a Dog who must Redeem a Waitress in An Abandoned Amusement Park,2006,1,,5,0.99,141,9.99,R,"Trailers,Behind the Scenes",15/2/06 05:03
18,DAN TORN,TEQUILA PAST,3,2006,883,A Action-Packed Panorama of a Mad Scientist And a Robot who must Challenge a Student in Nigeria,2006,1,,6,4.99,53,17.99,PG,"Commentaries,Behind the Scenes",15/2/06 05:03
18,DAN TORN,TUXEDO MILE,15,2006,917,A Boring Drama of a Man And a Forensic Psychologist who must Face a Frisbee in Ancient India,2006,1,,3,2.99,152,24.99,R,"Commentaries,Deleted Scenes,Behind the Scenes",15/2/06 05:03
18,DAN TORN,VIRGIN DAISY,7,2006,944,A Awe-Inspiring Documentary of a Robot And a Mad Scientist who must Reach a Database Administrator in A Shark Tank,2006,1,,6,4.99,179,29.99,PG-13,"Trailers,Behind the Scenes",15/2/06 05:03
19,BOB FAWCETT,ACE GOLDFINGER,11,2006,2,A Astounding Epistle of a Database Administrator And a Explorer who must Find a Car in Ancient China,2006,1,,3,4.99,48,12.99,G,"Trailers,Deleted Scenes",15/2/06 05:03
